timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1612959875216,1108,04.01 /cv,200,OK,Thread Group 1-22,text,true,,4843,128,57,57,https://makeyka.herokuapp.com/cv,1108,0,0
1612959875216,1108,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-22,,true,,4843,128,57,57,null,1108,0,0
1612959875245,1107,04.01 /cv,200,OK,Thread Group 1-38,text,true,,4843,128,57,57,https://makeyka.herokuapp.com/cv,1107,0,0
1612959875245,1107,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-38,,true,,4843,128,57,57,null,1107,0,0
1612959875281,1094,04.01 /cv,200,OK,Thread Group 1-1,text,true,,4843,128,57,57,https://makeyka.herokuapp.com/cv,1094,0,0
1612959875280,1094,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,4843,128,57,57,null,1094,2,0
1612959875303,1102,01.01 /home,200,OK,Thread Group 1-16,text,true,,18564,126,57,57,https://makeyka.herokuapp.com/,1102,0,0
1612959875303,1102,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-16,,true,,18564,126,57,57,null,1102,0,0
1612959875369,1056,01.01 /home,200,OK,Thread Group 1-47,text,true,,18564,126,57,57,https://makeyka.herokuapp.com/,1056,0,0
1612959875369,1056,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-47,,true,,18564,126,57,57,null,1056,0,0
1612959873083,3392,02.01 /projects,200,OK,Thread Group 1-33,text,true,,7707,134,58,58,https://makeyka.herokuapp.com/projects,3392,0,0
1612959873083,3392,02. Projects,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-33,,true,,7707,134,58,58,null,3392,0,0
1612959875421,1095,01.01 /home,200,OK,Thread Group 1-36,text,true,,18564,126,58,58,https://makeyka.herokuapp.com/,1095,0,0
1612959875421,1095,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-36,,true,,18564,126,58,58,null,1095,0,0
1612959875445,1101,01.01 /home,200,OK,Thread Group 1-18,text,true,,18564,126,58,58,https://makeyka.herokuapp.com/,1101,0,0
1612959875445,1101,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-18,,true,,18564,126,58,58,null,1101,0,0
1612959875469,1102,01.01 /home,200,OK,Thread Group 1-3,text,true,,18564,126,58,58,https://makeyka.herokuapp.com/,1102,0,0
1612959875469,1102,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,18564,126,58,58,null,1102,0,0
1612959875493,1103,01.01 /home,200,OK,Thread Group 1-21,text,true,,18564,126,58,58,https://makeyka.herokuapp.com/,1103,0,0
1612959875493,1103,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-21,,true,,18564,126,58,58,null,1103,0,0
1612959875531,1082,03.01 /about,200,OK,Thread Group 1-40,text,true,,7598,131,58,58,https://makeyka.herokuapp.com/about,1082,0,0
1612959875531,1082,03. About,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-40,,true,,7598,131,58,58,null,1082,0,0
1612959875575,1077,01.01 /home,200,OK,Thread Group 1-27,text,true,,18564,126,58,58,https://makeyka.herokuapp.com/,1077,0,0
1612959875575,1077,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-27,,true,,18564,126,58,58,null,1077,0,0
1612959875593,1084,01.01 /home,200,OK,Thread Group 1-6,text,true,,18564,126,58,58,https://makeyka.herokuapp.com/,1082,0,0
1612959875593,1084,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,18564,126,58,58,null,1082,0,0
1612959873469,3239,02.01 /projects,200,OK,Thread Group 1-26,text,true,,7707,134,58,58,https://makeyka.herokuapp.com/projects,3239,0,0
1612959873469,3239,02. Projects,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-26,,true,,7707,134,58,58,null,3239,0,0
1612959875611,1134,01.01 /home,200,OK,Thread Group 1-31,text,true,,18564,126,58,58,https://makeyka.herokuapp.com/,1134,0,0
1612959875611,1134,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-31,,true,,18564,126,58,58,null,1134,0,0
1612959875630,1144,01.01 /home,200,OK,Thread Group 1-24,text,true,,18564,126,58,58,https://makeyka.herokuapp.com/,1142,0,0
1612959875630,1144,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-24,,true,,18564,126,58,58,null,1142,0,0
1612959875668,1118,04.01 /cv,200,OK,Thread Group 1-10,text,true,,4843,128,58,58,https://makeyka.herokuapp.com/cv,1118,0,0
1612959875668,1118,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,4843,128,58,58,null,1118,0,0
1612959875702,1149,04.01 /cv,200,OK,Thread Group 1-32,text,true,,4843,128,58,58,https://makeyka.herokuapp.com/cv,1149,0,0
1612959875702,1149,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-32,,true,,4843,128,58,58,null,1149,0,0
1612959875722,1153,03.01 /about,200,OK,Thread Group 1-49,text,true,,7598,131,58,58,https://makeyka.herokuapp.com/about,1153,0,0
1612959875722,1153,03. About,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-49,,true,,7598,131,58,58,null,1153,0,0
1612959875460,1443,01.01 /home,200,OK,Thread Group 1-56,text,true,,18564,126,58,58,https://makeyka.herokuapp.com/,1442,0,244
1612959875459,1443,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-56,,true,,18564,126,58,58,null,1442,1,244
1612959875750,1160,03.01 /about,200,OK,Thread Group 1-9,text,true,,7598,131,58,58,https://makeyka.herokuapp.com/about,1160,0,0
1612959875750,1160,03. About,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,7598,131,58,58,null,1160,0,0
1612959875762,1164,03.01 /about,200,OK,Thread Group 1-13,text,true,,7598,131,58,58,https://makeyka.herokuapp.com/about,1164,0,0
1612959875762,1164,03. About,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-13,,true,,7598,131,58,58,null,1164,0,0
1612959875783,1166,04.01 /cv,200,OK,Thread Group 1-2,text,true,,4843,128,58,58,https://makeyka.herokuapp.com/cv,1166,0,0
1612959875783,1166,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,4843,128,58,58,null,1166,0,0
1612959875827,1148,04.01 /cv,200,OK,Thread Group 1-39,text,true,,4843,128,59,59,https://makeyka.herokuapp.com/cv,1148,0,0
1612959875827,1148,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-39,,true,,4843,128,59,59,null,1148,0,0
1612959875894,1117,01.01 /home,200,OK,Thread Group 1-37,text,true,,18564,126,59,59,https://makeyka.herokuapp.com/,1117,0,0
1612959875894,1117,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-37,,true,,18564,126,59,59,null,1117,0,0
1612959875919,1120,01.01 /home,200,OK,Thread Group 1-17,text,true,,18564,126,59,59,https://makeyka.herokuapp.com/,1119,0,0
1612959875919,1120,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-17,,true,,18564,126,59,59,null,1119,0,0
1612959875947,1123,01.01 /home,200,OK,Thread Group 1-46,text,true,,18564,126,59,59,https://makeyka.herokuapp.com/,1123,0,0
1612959875947,1123,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-46,,true,,18564,126,59,59,null,1123,0,0
1612959875991,1103,01.01 /home,200,OK,Thread Group 1-15,text,true,,18564,126,59,59,https://makeyka.herokuapp.com/,1102,0,0
1612959875991,1103,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-15,,true,,18564,126,59,59,null,1102,1,0
1612959876023,1105,01.01 /home,200,OK,Thread Group 1-19,text,true,,18564,126,59,59,https://makeyka.herokuapp.com/,1105,0,0
1612959876023,1105,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-19,,true,,18564,126,59,59,null,1105,1,0
1612959876046,1115,01.01 /home,200,OK,Thread Group 1-8,text,true,,18564,126,59,59,https://makeyka.herokuapp.com/,1115,0,0
1612959876046,1115,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,18564,126,59,59,null,1115,0,0
1612959876071,1133,01.01 /home,200,OK,Thread Group 1-4,text,true,,18564,126,59,59,https://makeyka.herokuapp.com/,1133,0,0
1612959876071,1133,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,18564,126,59,59,null,1133,0,0
1612959876098,1135,04.01 /cv,200,OK,Thread Group 1-12,text,true,,4843,128,59,59,https://makeyka.herokuapp.com/cv,1135,0,0
1612959876098,1135,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-12,,true,,4843,128,59,59,null,1135,0,0
1612959876125,1140,04.01 /cv,200,OK,Thread Group 1-11,text,true,,4843,128,59,59,https://makeyka.herokuapp.com/cv,1140,0,0
1612959876124,1140,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-11,,true,,4843,128,59,59,null,1140,1,0
1612959876150,1148,04.01 /cv,200,OK,Thread Group 1-48,text,true,,4843,128,59,59,https://makeyka.herokuapp.com/cv,1148,0,0
1612959876150,1148,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-48,,true,,4843,128,59,59,null,1148,0,0
1612959876171,1158,01.01 /home,200,OK,Thread Group 1-28,text,true,,18564,126,59,59,https://makeyka.herokuapp.com/,1158,0,0
1612959876171,1158,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-28,,true,,18564,126,59,59,null,1158,0,0
1612959876222,1133,01.01 /home,200,OK,Thread Group 1-25,text,true,,18564,126,59,59,https://makeyka.herokuapp.com/,1133,0,0
1612959876222,1133,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-25,,true,,18564,126,59,59,null,1133,0,0
1612959876279,1168,01.01 /home,200,OK,Thread Group 1-7,text,true,,18564,126,59,59,https://makeyka.herokuapp.com/,1168,0,0
1612959876279,1168,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,18564,126,59,59,null,1168,0,0
1612959876299,1175,01.01 /home,200,OK,Thread Group 1-23,text,true,,18564,126,60,60,https://makeyka.herokuapp.com/,1175,0,0
1612959876299,1175,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-23,,true,,18564,126,60,60,null,1175,0,0
1612959876324,1172,01.01 /home,200,OK,Thread Group 1-22,text,true,,18564,126,60,60,https://makeyka.herokuapp.com/,1172,0,0
1612959876324,1172,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-22,,true,,18564,126,60,60,null,1172,0,0
1612959875960,1551,01.01 /home,200,OK,Thread Group 1-57,text,true,,18564,126,60,60,https://makeyka.herokuapp.com/,1458,0,292
1612959875959,1551,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-57,,true,,18564,126,60,60,null,1458,1,292
1612959876352,1181,01.01 /home,200,OK,Thread Group 1-38,text,true,,18564,126,60,60,https://makeyka.herokuapp.com/,1181,0,0
1612959876352,1181,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-38,,true,,18564,126,60,60,null,1181,0,0
1612959873297,4267,02.01 /projects,200,OK,Thread Group 1-50,text,true,,7707,134,60,60,https://makeyka.herokuapp.com/projects,4267,0,0
1612959873297,4267,02. Projects,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-50,,true,,7707,134,60,60,null,4267,0,0
1612959873364,4225,02.01 /projects,200,OK,Thread Group 1-41,text,true,,7707,134,60,60,https://makeyka.herokuapp.com/projects,4225,0,0
1612959873364,4225,02. Projects,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-41,,true,,7707,134,60,60,null,4225,0,0
1612959876376,1264,01.01 /home,200,OK,Thread Group 1-1,text,true,,18564,126,60,60,https://makeyka.herokuapp.com/,1264,0,0
1612959876376,1264,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,18564,126,60,60,null,1264,0,0
1612959876475,1189,03.01 /about,200,OK,Thread Group 1-33,text,true,,7598,131,60,60,https://makeyka.herokuapp.com/about,1189,0,0
1612959876475,1189,03. About,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-33,,true,,7598,131,60,60,null,1189,0,0
1612959873749,3949,02.01 /projects,200,OK,Thread Group 1-51,text,true,,7707,134,60,60,https://makeyka.herokuapp.com/projects,3949,0,0
1612959873749,3949,02. Projects,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-51,,true,,7707,134,60,60,null,3949,0,0
1612959876613,1144,04.01 /cv,200,OK,Thread Group 1-40,text,true,,4843,128,60,60,https://makeyka.herokuapp.com/cv,1144,0,0
1612959876613,1144,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-40,,true,,4843,128,60,60,null,1144,0,0
1612959876708,1102,03.01 /about,200,OK,Thread Group 1-26,text,true,,7598,131,60,60,https://makeyka.herokuapp.com/about,1102,0,0
1612959876708,1102,03. About,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-26,,true,,7598,131,60,60,null,1102,0,0
1612959876786,1065,01.01 /home,200,OK,Thread Group 1-10,text,true,,18564,126,60,60,https://makeyka.herokuapp.com/,1064,0,0
1612959876786,1065,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,18564,126,60,60,null,1064,1,0
1612959876459,1393,01.01 /home,200,OK,Thread Group 1-58,text,true,,18564,126,60,60,https://makeyka.herokuapp.com/,1393,0,230
1612959876459,1393,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-58,,true,,18564,126,60,60,null,1393,0,230
1612959876851,1063,01.01 /home,200,OK,Thread Group 1-32,text,true,,18564,126,60,60,https://makeyka.herokuapp.com/,1061,0,0
1612959876851,1063,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-32,,true,,18564,126,60,60,null,1061,0,0
1612959876876,1069,04.01 /cv,200,OK,Thread Group 1-49,text,true,,4843,128,60,60,https://makeyka.herokuapp.com/cv,1069,0,0
1612959876875,1069,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-49,,true,,4843,128,60,60,null,1069,1,0
1612959876910,1068,04.01 /cv,200,OK,Thread Group 1-9,text,true,,4843,128,61,61,https://makeyka.herokuapp.com/cv,1068,0,0
1612959876910,1068,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,4843,128,61,61,null,1068,0,0
1612959876926,1067,04.01 /cv,200,OK,Thread Group 1-13,text,true,,4843,128,61,61,https://makeyka.herokuapp.com/cv,1067,0,0
1612959876926,1067,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-13,,true,,4843,128,61,61,null,1067,0,0
1612959876949,1068,01.01 /home,200,OK,Thread Group 1-2,text,true,,18564,126,61,61,https://makeyka.herokuapp.com/,1068,0,0
1612959876949,1068,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,18564,126,61,61,null,1068,0,0
1612959876975,1065,01.01 /home,200,OK,Thread Group 1-39,text,true,,18564,126,61,61,https://makeyka.herokuapp.com/,1065,0,0
1612959876975,1065,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-39,,true,,18564,126,61,61,null,1065,0,0
1612959877233,884,01.01 /home,200,OK,Thread Group 1-12,text,true,,18564,126,61,61,https://makeyka.herokuapp.com/,884,0,0
1612959877233,884,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-12,,true,,18564,126,61,61,null,884,0,0
1612959877266,889,01.01 /home,200,OK,Thread Group 1-11,text,true,,18564,126,61,61,https://makeyka.herokuapp.com/,889,0,0
1612959877266,889,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-11,,true,,18564,126,61,61,null,889,0,0
1612959876960,1205,01.01 /home,200,OK,Thread Group 1-59,text,true,,18564,126,61,61,https://makeyka.herokuapp.com/,1122,0,255
1612959876959,1205,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-59,,true,,18564,126,61,61,null,1122,1,255
1612959877298,883,01.01 /home,200,OK,Thread Group 1-48,text,true,,18564,126,61,61,https://makeyka.herokuapp.com/,883,0,0
1612959877298,883,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-48,,true,,18564,126,61,61,null,883,0,0
1612959873903,4305,02.01 /projects,200,OK,Thread Group 1-29,text,true,,7707,134,61,61,https://makeyka.herokuapp.com/projects,4305,0,0
